,site_url,domain,category_pred,country_pred,login_navigation_successful,login_url,login_scope,cross_scope_login,login_ui_forced,login_iframe_cross_origin,auth_surface_type,auth_surface_unobservable,auth_form_appeared,auth_form_phase,auth_form_detection_time,password_input_present,password_input_in_shadow_dom,network_password,network_webauthn,credentials_api_used,credentials_create_summary,passkey_setup_endpoint_present,auth_js_supports_passkey,ui_webauthn_keywords_present,shadow_dom_webauthn,local_storage_contains_fido,session_storage_contains_fido,cookies_contain_fido,fedcm_present,fedcm_provider,fedcm_detected_via_api,fido2_indirect_possible,multistep_login,otp_indicators_present,fido2_usage,fido2_confidence,fido2_confidence_diagnosis,validated,cose_algorithms,page_classification,nb_clicks,processing_time
457,https://tender.run/,tender.run,Personal Finance,United States of America,True,https://app.tender.run/login,tender.run,False,True,False,iframe_same_origin,True,True,stabilized,2.0054614170003333,False,False,False,False,True,,False,False,True,False,False,,,False,,,False,False,False,full_fido2,0.9,Full FIDO2 authentication flow detected.,True,[],real_login_page,4,40.13
458,https://www.authsignal.com/,authsignal.com,Technology & Computing,New Zealand,True,https://portal.authsignal.com/users/sign_in,authsignal.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0082476250026957,False,False,False,False,True,,False,False,True,False,False,,,False,,,False,False,False,full_fido2,0.9,Full FIDO2 authentication flow detected.,True,[],real_login_page,3,117.27
459,https://www.hanko.io/,hanko.io,Technology & Computing,United States of America,True,https://cloud.hanko.io/login,hanko.io,False,True,False,iframe_same_origin,True,True,stabilized,2.0054557920011575,False,False,False,False,True,,False,False,True,False,False,,,False,,,False,False,False,full_fido2,0.9,Full FIDO2 authentication flow detected.,False,[],real_login_page,3,26.14
460,http://spaceship.com/,spaceship.com,Technology & Computing,United States of America,True,https://www.spacemail.com/login/,spacemail.com,True,True,False,iframe_same_origin,False,True,stabilized,2.0061365000001388,True,False,True,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,3,35.04
461,https://ai.cloze.com/,ai.cloze.com,Technology & Computing,United States of America,True,https://ai.cloze.com/wp-login.php,cloze.com,False,False,False,iframe_same_origin,False,True,stabilized,2.0072614589989826,True,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,2,32.76
462,https://amazon.com,amazon.com,Shopping,United States of America,True,https://www.amazon.com/ap/signin?clientContext=130-5337388-0115128&openid.pape.max_auth_age=3600&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fhz%2Fmycd%2Fmyx&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=USAmazon&language=en_US&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&language=en,amazon.com,False,True,False,iframe_same_origin,False,True,stabilized,2.0069816670002183,True,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,4,76.13
463,https://app.documenso.com/,app.documenso.com,Technology & Computing,United States of America,True,https://app.documenso.com/signin,documenso.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0086574999986624,True,False,False,False,False,,False,False,True,False,False,,,False,,,False,False,False,latent_support,0.25,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.25) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,3,32.29
464,https://auth0.com/,auth0.com,Technology & Computing,United States of America,False,https://auth0.com/,auth0.com,False,True,False,iframe_same_origin,False,False,none,False,True,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],cmp_blocking,3,61.04
465,https://bankofamerica.com,bankofamerica.com,Personal Finance,United States of America,False,https://www.bankofamerica.com/,bankofamerica.com,False,True,False,iframe_same_origin,False,True,stabilized,2.009294374998717,True,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,2,59.33
466,https://bitwarden.com/,bitwarden.com,Technology & Computing,United States of America,True,https://vault.bitwarden.com/#/login,bitwarden.com,False,True,False,iframe_same_origin,True,True,stabilized,2.009192958998028,True,False,False,False,False,,False,False,True,False,True,,,False,,,False,False,False,latent_support,0.25,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.25) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,3,45.68
467,https://blockchain.info/,blockchain.info,Personal Finance,United States of America,True,https://login.blockchain.com/auth/login,blockchain.com,True,True,False,iframe_same_origin,True,True,stabilized,2.0071025409997674,True,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,5,50.91
468,https://blueocean.law,blueocean.law,Law Government & Politics,United States of America,True,https://www.linkedin.com/pulse/say-goodbye-passwords-googles-new-passkeys-here-tertius-wait-ogeqf?utm_source=share&utm_medium=member_ios&utm_campaign=share_via,linkedin.com,True,True,False,iframe_same_origin,True,True,stabilized,2.008449875000224,True,False,False,False,False,,False,True,True,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,5,88.18
469,https://bugfender.com/,bugfender.com,Technology & Computing,Germany,True,https://dashboard.bugfender.com/login,bugfender.com,False,True,False,iframe_same_origin,True,True,stabilized,2.008568124998419,True,False,False,False,False,,False,True,True,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,4,38.85
470,https://cash.app/,cash.app,Personal Finance,United States of America,True,https://cash.app/login?su,cash.app,False,True,False,iframe_same_origin,True,True,stabilized,2.0086146659996302,False,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.35,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.35) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,5,38.9
471,https://citi.com,citi.com,Personal Finance,United States of America,True,https://www.citi.com/,citi.com,False,True,False,iframe_same_origin,False,True,stabilized,2.007191791999503,True,False,False,False,False,,False,True,True,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,4,41.86
472,https://crowdin.com/,crowdin.com,Technology & Computing,United States of America,True,https://accounts.crowdin.com/register,crowdin.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0105320000002393,True,False,False,False,False,,False,True,True,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,3,28.91
473,https://curity.io/,curity.io,Technology & Computing,United States of America,True,https://curity.io/product/user-journey-orchestration/browserless-login/,curity.io,False,True,False,iframe_same_origin,True,False,none,False,False,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.35,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.35) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,9,106.26
474,https://dashlane.com,dashlane.com,Technology & Computing,United States of America,True,https://dashlane.my.site.com/partnerportal/login,site.com,True,True,False,iframe_same_origin,False,True,stabilized,2.008259124999313,True,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,4,33.78
475,https://deliveroo.com/,deliveroo.com,Food & Drink,United Kingdom,True,https://merchants.deliveroo.com/,deliveroo.com,False,True,False,iframe_same_origin,True,False,none,False,True,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,5,39.21
476,https://devolutions.net,devolutions.net,Technology & Computing,Canada,True,https://devolutions.net/solutions/password-management/,devolutions.net,False,True,False,iframe_same_origin,True,True,stabilized,2.0077735830018355,False,False,False,False,False,,False,True,True,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,4,76.33
477,https://discord.com,discord.com,Society,United States of America,True,https://discord.com/login,discord.com,False,True,False,iframe_same_origin,True,True,stabilized,2.008373667002161,True,False,False,False,False,,False,True,True,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,2,32.64
478,https://disk.yandex.com,disk.yandex.com,Technology & Computing,Russia,True,https://passport.yandex.com/pwl-yandex/auth/add?origin=tuning360&retpath=https%3A%2F%2Fdisk.yandex.com&cause=auth&process_uuid=92bda7c8-1ec8-460c-a358-144a946b8f6a,yandex.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0093205419980222,False,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.35,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.35) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,6,58.32
479,https://do.de,do.de,Technology & Computing,Germany,True,https://my.do.de/,do.de,False,True,False,iframe_same_origin,True,True,stabilized,2.008550333997846,True,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,3,32.31
480,https://evernote.com,evernote.com,Technology & Computing,United States of America,True,https://accounts.evernote.com/login,evernote.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0094064170007186,True,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,2,45.32
481,https://fintual.cl/,fintual.cl,Personal Finance,United States of America,True,https://fintual.cl/f/sign-in/,fintual.cl,False,True,False,iframe_same_origin,True,True,stabilized,2.0070807920019433,True,False,False,False,False,,False,True,True,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,4,29.48
482,https://foursquare.com,foursquare.com,Society,United States of America,True,https://auth.studio.foursquare.com/u/signup/identifier?state=hKFo2SA0ODhWRXBlMzd4dzJUbmlYTHcxN0o3RFl5Q0EwTkVwNqFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIDd2VndJTDNGaWNQWGVUSlFlUHdyUDZLRW1jZHA0cmlTo2NpZNkgZFZ5NzFrNkV4ejd6Y3BJUnBRaEJoWGZTTjRvY2dqRkU,foursquare.com,False,True,False,iframe_same_origin,True,True,stabilized,2.00778879200152,True,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,3,30.17
483,https://github.com,github.com,Technology & Computing,United States of America,True,https://github.com/login,github.com,False,True,False,iframe_same_origin,True,True,stabilized,2.007500916999561,True,False,False,False,False,,False,False,True,False,False,,,False,,,False,False,False,latent_support,0.25,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.25) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,5,45.98
484,https://heexy.org/,heexy.org,Technology & Computing,United States of America,False,https://heexy.org/,heexy.org,False,True,False,iframe_same_origin,False,True,stabilized,2.0091185830024187,False,False,False,False,False,,False,True,True,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],content_page,2,28.73
485,https://horizon.pics,horizon.pics,Technology & Computing,United States of America,True,https://horizon.pics/auth/login/username,horizon.pics,False,True,False,iframe_same_origin,True,True,stabilized,2.0081881250007427,True,False,False,False,False,,False,False,True,False,False,False,False,False,,False,False,False,False,latent_support,0.25,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.25) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,4,25.72
486,https://lgtm.lol/,lgtm.lol,Hobbies & Interests,United States of America,True,https://lgtm.lol/signin,lgtm.lol,False,True,False,iframe_same_origin,True,False,none,False,False,False,False,False,False,,False,True,True,False,False,False,False,False,,False,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,3,49.74
487,https://link.com/,link.com,Personal Finance,Ireland,True,https://dashboard.stripe.com/login,stripe.com,True,True,False,iframe_same_origin,True,True,stabilized,2.007300084002054,True,False,False,False,False,,False,False,True,False,False,False,False,False,,False,False,False,False,latent_support,0.25,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.25) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,5,60.46
488,https://locker.io,locker.io,Technology & Computing,United States of America,True,https://locker.io/passwords,locker.io,False,True,False,iframe_same_origin,True,False,none,False,False,False,False,False,False,,False,True,True,False,False,False,False,False,,False,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,4,80.79
