,site_url,domain,category_pred,country_pred,login_navigation_successful,login_url,login_scope,cross_scope_login,login_ui_forced,login_iframe_cross_origin,auth_surface_type,auth_surface_unobservable,auth_form_appeared,auth_form_phase,auth_form_detection_time,password_input_present,password_input_in_shadow_dom,network_password,network_webauthn,credentials_api_used,credentials_create_summary,passkey_setup_endpoint_present,auth_js_supports_passkey,ui_webauthn_keywords_present,shadow_dom_webauthn,local_storage_contains_fido,session_storage_contains_fido,cookies_contain_fido,fedcm_present,fedcm_provider,fedcm_detected_via_api,fido2_indirect_possible,multistep_login,otp_indicators_present,fido2_usage,fido2_confidence,fido2_confidence_diagnosis,validated,cose_algorithms,page_classification,nb_clicks,processing_time
13,https://www.beyondidentity.com/,beyondidentity.com,Technology & Computing,United States of America,False,https://www.beyondidentity.com/,beyondidentity.com,False,True,False,iframe_same_origin,False,True,stabilized,2.0088025420045597,False,False,False,False,False,,False,False,True,False,False,,,False,,,False,False,False,fido_only_ui,0.27,FIDO/passkey keywords visible in UI only. | Low confidence (0.27) for usage 'fido_only_ui' despite active signals detected: ui_webauthn_keywords_present,True,[],real_login_page,6,85.75
14,https://www.digitalberry.fr/,digitalberry.fr,Technology & Computing,France,False,https://www.digitalberry.fr/,digitalberry.fr,False,False,False,iframe_same_origin,False,True,stabilized,2.007752208999591,False,False,False,False,False,,False,False,True,False,False,,,False,,,False,False,False,fido_only_ui,0.27,FIDO/passkey keywords visible in UI only. | Low confidence (0.27) for usage 'fido_only_ui' despite active signals detected: ui_webauthn_keywords_present,True,[],real_login_page,4,74.38
15,https://www.ilex-international.com/,ilex-international.com,Technology & Computing,Norway,True,https://www.ilex-international.com/en/iam-strategy/self-service-password-reset,ilex-international.com,False,False,False,iframe_same_origin,False,False,none,False,False,False,False,False,False,,False,False,True,False,False,,,False,,,False,False,False,fido_only_ui,0.27,FIDO/passkey keywords visible in UI only. | Low confidence (0.27) for usage 'fido_only_ui' despite active signals detected: ui_webauthn_keywords_present,False,[],real_login_page,2,54.96
16,https://www.sendquick.com/,sendquick.com,Technology & Computing,United States of America,False,https://www.sendquick.com/,sendquick.com,False,True,False,iframe_same_origin,False,False,none,False,False,False,False,False,False,,False,False,True,False,False,,,False,,,False,False,False,fido_only_ui,0.27,FIDO/passkey keywords visible in UI only. | Low confidence (0.27) for usage 'fido_only_ui' despite active signals detected: ui_webauthn_keywords_present,True,[],real_login_page,3,85.66
17,https://www.turnkey.com/,turnkey.com,Technology & Computing,United States of America,True,https://www.turnkey.com/,turnkey.com,False,True,False,iframe_same_origin,True,True,stabilized,2.008677291996719,False,False,False,False,False,,False,False,True,False,False,,,False,,,False,False,False,fido_only_ui,0.27,FIDO/passkey keywords visible in UI only. | Low confidence (0.27) for usage 'fido_only_ui' despite active signals detected: ui_webauthn_keywords_present,True,[],real_login_page,3,43.72
18,https://coins.ph/,coins.ph,Personal Finance,United States of America,True,https://www.coins.ph/en-ph/register,coins.ph,False,True,False,iframe_same_origin,True,True,stabilized,2.0086552499997197,False,False,False,False,True,,False,True,False,False,True,,,False,,,False,False,False,full_fido2,0.9,Full FIDO2 authentication flow detected.,False,[],real_login_page,4,32.81
19,http://veridiumid.com/,veridiumid.com,Technology & Computing,Germany,False,https://www.veridiumid.com/,veridiumid.com,False,True,False,iframe_same_origin,False,False,none,False,False,False,False,False,False,,False,True,True,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,4,89.3
20,https://about.riot.im/,about.riot.im,Technology & Computing,United States of America,True,https://id.element.io/auth/realms/ems/protocol/openid-connect/auth?client_id=matrix-hosted&scope=openid%20email%20profile&response_type=code&redirect_uri=https%3A%2F%2Fcustomer.element.io%2Fapi%2Fauth%2Fcallback%2Fkeycloak&state=ohOC88jRnNked3HWn75s1xb8NE50fuC4HDBNWTeSrBg&code_challenge=coXcgIrWXG1RK9x6-8URScm73z-xTnFdyRMveoWDcfo&code_challenge_method=S256,element.io,True,True,False,iframe_same_origin,False,True,stabilized,2.0084222499972384,True,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,5,31.8
21,https://badoo.com,badoo.com,Society,Cyprus,False,https://badoo.com/,badoo.com,False,False,False,iframe_same_origin,False,False,none,False,False,False,False,False,False,,False,True,False,False,True,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],cmp_blocking,0,50.6
22,https://bridgecrest.com,bridgecrest.com,Automotive,United States of America,False,https://www2.bridgecrest.com/,bridgecrest.com,False,True,False,iframe_same_origin,False,False,none,False,True,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,2,65.19
23,https://bugzilla.mozilla.org,bugzilla.mozilla.org,Technology & Computing,United States of America,True,https://github.com/login?client_id=Iv1.c05bfe9153c5a6c4&return_to=%2Flogin%2Foauth%2Fauthorize%3Fclient_id%3DIv1.c05bfe9153c5a6c4,github.com,True,True,False,iframe_same_origin,True,True,stabilized,2.0083582919978653,True,False,False,False,False,,False,False,True,False,False,,,False,,,False,False,False,latent_support,0.25,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.25) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,4,42.17
24,https://buildkite.com,buildkite.com,Technology & Computing,United States of America,True,https://buildkite.com/login,buildkite.com,False,True,False,iframe_same_origin,True,True,stabilized,2.006557457996678,True,False,False,False,False,,False,False,True,False,False,,,False,,,False,False,False,latent_support,0.25,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.25) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,4,26.62
25,https://cash.me,cash.me,Personal Finance,United States of America,True,https://cash.app/login?su,cash.app,True,True,False,iframe_same_origin,True,True,stabilized,2.008498540999426,False,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.35,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.35) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,5,39.85
26,https://coinify.com/merchants,coinify.com,Personal Finance,Iceland,True,https://app-auth.coinify.com/u/login?state=hKFo2SBMbkI1TnhrVWhmLW1TUm5uQ3JtejhwWjRaWnNMZ243aqFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIFFxNWVoTk9MM1pwM0lsZlFsODhNZVEwcktUVGRXNFJho2NpZNkgeUFPMUF6N29TZEZEdzByRE12YkRkNlVFakdYa21nV3I#m,coinify.com,False,True,False,iframe_same_origin,True,True,stabilized,2.008601166999142,True,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,4,27.88
27,https://doubleoctopus.com/,doubleoctopus.com,Technology & Computing,United States of America,False,https://doubleoctopus.com/,doubleoctopus.com,False,True,False,iframe_same_origin,False,True,stabilized,2.0483861669999897,False,False,False,False,False,,False,True,True,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],cmp_blocking,4,81.99
28,https://dropbox.com,dropbox.com,Technology & Computing,United States of America,True,https://www.dropbox.com/register,dropbox.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0092303329984134,True,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,2,51.84
29,https://duke.edu/,duke.edu,Education,United States of America,True,https://my.duke.edu/students/,duke.edu,False,True,False,iframe_same_origin,True,True,stabilized,2.0088477910030633,True,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,4,64.74
30,https://facebook.com,facebook.com,Society,United States of America,True,https://www.facebook.com/,facebook.com,False,True,False,iframe_same_origin,True,True,stabilized,2.008498499999405,True,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,2,28.29
31,https://gusto.com/,gusto.com,Technology & Computing,United States of America,True,https://gusto.com/invite/company,gusto.com,False,True,False,iframe_same_origin,True,True,stabilized,2.008447084001091,True,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,6,59.21
32,https://helpmonks.com/,helpmonks.com,Society,Iceland,True,https://helpmonks.com/login-location/,helpmonks.com,False,True,False,iframe_same_origin,True,False,none,False,False,False,False,False,False,,False,True,False,False,False,,,False,,,False,False,False,latent_support,0.35,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.35) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,5,53.22
33,https://hideez.com/,hideez.com,Technology & Computing,Canada,False,https://hideez.com/,hideez.com,False,True,False,iframe_same_origin,False,False,none,False,False,False,False,False,False,,False,True,True,False,False,False,False,False,,False,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,4,97.43
34,https://hosthatch.com/,hosthatch.com,Technology & Computing,Iceland,True,https://cloud.hosthatch.com/login,hosthatch.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0070902920015214,True,False,False,False,False,,False,True,False,False,False,False,False,False,,False,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,3,24.96
35,https://id.auone.jp/,id.auone.jp,Technology & Computing,United States of America,True,https://connect.auone.jp/net/vwc/cca_lg_eu_nets/login?targeturl=https%3A%2F%2Fid.auone.jp%2Fsecurity%2Flogin_set.html%3Fstate%3Dlogin,auone.jp,False,True,False,iframe_same_origin,True,True,stabilized,2.008487666000292,True,False,False,False,False,,False,True,False,False,False,False,False,False,,False,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,1,61.95
36,https://instacart.com,instacart.com,Shopping,United States of America,True,https://shoppers.instacart.com/,instacart.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0091131670014875,False,False,False,False,False,,False,True,False,False,True,False,False,False,,False,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,7,51.32
37,https://mailchimp.com/,mailchimp.com,Society,United States of America,True,https://login.mailchimp.com/signup/?experiments=funi-595-homepage-redesign-phase-1-zoneb%3Afuni-595-variant%2Cpact-3870-no-cc-required-v2%3Apact-3870-v2-variant-1,mailchimp.com,False,True,False,iframe_same_origin,True,True,stabilized,2.008130957998219,True,False,False,False,False,,False,True,False,False,False,False,False,False,,False,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,2,56.59
38,https://noez.de/,noez.de,Technology & Computing,United States of America,True,https://noez.de/en/login,noez.de,False,True,False,iframe_same_origin,True,True,stabilized,2.007012209003733,True,False,False,False,False,,False,True,False,False,False,False,False,False,,False,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,4,25.5
39,https://posteo.de/,posteo.de,Technology & Computing,Germany,True,https://posteo.de/de,posteo.de,False,True,False,iframe_same_origin,True,True,stabilized,2.0073415840015514,True,False,False,False,False,,False,True,True,False,False,False,False,False,,False,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,3,41.04
40,https://tecnics.com/,tecnics.com,Technology & Computing,United States of America,True,https://tecnics.com/products/teczero/,tecnics.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0078425829997286,False,False,False,False,False,,False,True,True,False,False,False,False,False,,False,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,4,59.69
41,https://threatconnect.com/,threatconnect.com,Technology & Computing,United States of America,True,https://threatconnect.com/wp-login.php,threatconnect.com,False,False,False,iframe_same_origin,False,True,stabilized,2.007454582999344,True,False,False,False,False,,False,True,False,False,True,False,False,False,,False,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,3,30.92
42,https://userify.com/,userify.com,Technology & Computing,United States of America,True,https://dashboard.userify.com/#action=signup,userify.com,False,True,False,iframe_same_origin,True,True,stabilized,2.620450708993303,True,False,False,False,False,,False,True,False,False,False,0.0,0.0,False,,0.0,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,2,31.5
43,https://versasec.com/,versasec.com,Technology & Computing,Sweden,True,https://versasec.com/wp-login.php,versasec.com,False,False,False,iframe_same_origin,False,True,stabilized,2.0109236249991227,True,False,False,False,False,,False,True,False,False,False,False,False,False,,False,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,2,30.51
44,https://www.ally.com/,ally.com,Personal Finance,United States of America,True,https://www.ally.com/,ally.com,False,True,False,iframe_same_origin,True,True,stabilized,2.011284041996987,True,False,False,False,False,,False,False,False,False,True,False,False,False,,False,False,False,False,latent_support,0.25,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.25) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,8,54.21
45,https://www.altoira.com,altoira.com,Personal Finance,United States of America,True,https://auth.altoira.com/u/login?state=hKFo2SBSS1V6TDl4dVM4VUVxLUhqUHdGWGRnR3djZzhCVTBvR6Fur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGVrQjdoQ0pYSEJzcWJsb2c4WjFicWtIaFpKUTVnYzVHo2NpZNkgUW1hUHZUNUgxUTJabDJhY2o5RXFXbGdzRkNDUkVZRWs,altoira.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0067777080039377,True,False,False,False,False,,False,True,False,False,False,False,False,False,,False,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,4,32.72
46,https://www.ankama.com,ankama.com,Hobbies & Interests,United States of America,True,https://auth.ankama.com/login?client_id=0&code_challenge=OeAmhUhZ6jrASHFNFpSwvKfHQyAqzJdFin78JUTG0ww&redirect_uri=https://account.ankama.com/authorized&origin_tracker=https%3A%2F%2Fwww.ankama.com%2Fen&direct,ankama.com,False,False,False,iframe_same_origin,False,False,none,False,True,False,False,False,False,,False,True,False,False,False,False,False,False,,False,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,1,50.78
47,https://www.avatier.com/,avatier.com,Technology & Computing,United States of America,True,https://www.avatier.com/products/pm/,avatier.com,False,True,False,iframe_same_origin,True,True,stabilized,2.007107666002412,False,False,False,False,False,,False,True,True,False,False,False,False,False,,False,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,4,57.67
48,https://www.axiad.com/,axiad.com,Technology & Computing,United States of America,False,https://www.axiad.com/,axiad.com,False,False,False,iframe_same_origin,False,False,none,False,False,False,False,False,False,,False,True,True,False,False,False,True,False,,False,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,3,81.55
49,https://www.bitmex.com/,bitmex.com,Personal Finance,United States of America,True,https://www.bitmex.com/app/login,bitmex.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0060835000040242,True,False,False,False,False,,False,False,False,False,True,False,False,False,,False,False,False,False,latent_support,0.25,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.25) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,5,46.2
50,https://www.cdcfcu.com,cdcfcu.com,Personal Finance,United States of America,True,https://cdcfcu.onlinebank.com/SignIn.aspx,onlinebank.com,True,True,False,iframe_same_origin,True,True,stabilized,2.0074225000062142,True,False,False,False,False,,False,True,False,False,False,False,False,False,,False,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,2,29.29
51,https://www.cloud66.com,cloud66.com,Technology & Computing,United States of America,True,https://app.cloud66.com/users/sign_in,cloud66.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0069503329941654,True,False,False,False,False,,False,True,False,False,False,False,False,False,,False,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,2,25.27
52,https://www.coinspot.com.au/,coinspot.com.au,Personal Finance,United States of America,True,https://www.coinspot.com.au/login,com.au,False,True,False,iframe_same_origin,True,True,stabilized,2.0086719169994467,True,False,False,False,False,,False,True,False,False,False,False,False,False,,False,False,False,False,latent_support,0.3,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.3) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,2,30.26
53,https://www.ctl.io/appfog/,ctl.io,Technology & Computing,United States of America,True,https://signin.lumen.com/a4f0cd13-c704-489a-83b6-becfc1fb52a1/B2C_1A_LUMEN_ENTERPRISE_SAML/generic/login?EntityId=api%3A%2F%2Fa4f0cd13-c704-489a-83b6-becfc1fb52a1%2Fportal-framework-lumen-b2c-prod&RelayState=https%3A%2F%2Fconnect.lumen.com%2Fenterprise%2Fdashboard,lumen.com,True,True,False,iframe_same_origin,True,True,stabilized,2.0066134160006186,False,False,False,False,False,,False,True,False,False,False,False,False,False,,False,False,False,False,latent_support,0.35,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.35) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,7,75.12
54,https://www.daon.com/,daon.com,Technology & Computing,United States of America,True,https://www.daon.com/wp-login.php,daon.com,False,False,False,iframe_same_origin,False,True,stabilized,2.0048356670013163,True,False,False,False,False,,False,False,False,False,True,0.0,0.0,False,,0.0,False,False,False,latent_support,0.25,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.25) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,False,[],real_login_page,1,60.15
55,https://www.dataguard.com/,dataguard.com,Technology & Computing,Germany,True,https://auth.dataguard.de/realms/dataguard/protocol/openid-connect/auth?client_id=home&redirect_uri=https%3A%2F%2Fhome.dataguard.de%2Fen%2Flogin%3Fredirect%3DHome&state=f30482fb-ece0-41d1-8a43-3c9e5ece78dd&response_mode=fragment&response_type=code&scope=openid&nonce=84120423-00c0-4158-8cce-162bc7949ba2&code_challenge=Mll-ERkky9X_eWPxYML0ja7hNO0VrUhXeXDrRRM9IxA&code_challenge_method=S256,dataguard.de,True,True,False,iframe_same_origin,True,True,stabilized,2.006600749999052,False,False,False,False,False,,False,True,False,False,False,False,False,False,,False,False,False,False,latent_support,0.35,Password-based authentication detected. Passkey/FIDO2 support present in backend or frontend code but not activated during observed session. | Low confidence (0.35) despite detection of latent or indirect FIDO2 signals (FedCM/UI/storage but no active WebAuthn).,True,[],real_login_page,6,46.55
