,site_url,domain,category_pred,country_pred,login_navigation_successful,login_url,login_scope,cross_scope_login,login_ui_forced,login_iframe_cross_origin,auth_surface_type,auth_surface_unobservable,auth_form_appeared,auth_form_phase,auth_form_detection_time,password_input_present,password_input_in_shadow_dom,network_password,network_webauthn,credentials_api_used,credentials_create_summary,passkey_setup_endpoint_present,auth_js_supports_passkey,ui_webauthn_keywords_present,shadow_dom_webauthn,local_storage_contains_fido,session_storage_contains_fido,cookies_contain_fido,fedcm_present,fedcm_provider,fedcm_detected_via_api,fido2_indirect_possible,multistep_login,otp_indicators_present,fido2_usage,fido2_confidence,fido2_confidence_diagnosis,validated,cose_algorithms,page_classification,nb_clicks,processing_time
659,https://bitcoin.de,bitcoin.de,Personal Finance,United States of America,True,https://www.bitcoin.de/en/login,bitcoin.de,False,True,False,iframe_same_origin,True,True,stabilized,2.008534750002582,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,4,23.66
660,https://bitly.com/,bitly.com,Society,United States of America,True,https://bitly.com/a/sign_in,bitly.com,False,True,False,iframe_same_origin,False,True,stabilized,2.009192624998832,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,1,35.21
661,https://bittrex.com,bittrex.com,Personal Finance,United States of America,True,https://bittrex.com/account/login,bittrex.com,False,True,False,iframe_same_origin,True,True,stabilized,2.008040583001275,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,1,22.31
662,https://boursorama.com,boursorama.com,Personal Finance,France,True,https://www.boursorama.com/,boursorama.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0084257919988886,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,3,28.93
663,https://brave.com/,brave.com,Technology & Computing,Iceland,True,https://api-dashboard.search.brave.com/login,brave.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0081481249981152,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,2,28.52
664,https://btcpop.co/,btcpop.co,Personal Finance,United States of America,True,https://btcpop.co/login,btcpop.co,False,True,False,iframe_same_origin,True,True,stabilized,2.008406000000832,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,2,29.0
665,https://bufferapp.com,bufferapp.com,Society,United States of America,True,https://login.buffer.com/login?plan=free&cycle=year&cta=bufferSite-globalNav-login-1,buffer.com,True,True,False,iframe_same_origin,True,True,stabilized,2.009576749998814,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,3,30.7
666,https://carnival.com,carnival.com,Travel,United States of America,True,https://www.carnival.com/,carnival.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0071835000017018,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,3,41.05
667,https://cdnsun.com,cdnsun.com,Technology & Computing,France,False,https://cdnsun.com/,cdnsun.com,False,False,False,iframe_same_origin,False,True,stabilized,2.0108621250001306,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,2,20.71
668,https://cointracking.info/,cointracking.info,Personal Finance,United States of America,True,https://cointracking.info/login.php,cointracking.info,False,True,False,iframe_same_origin,True,True,stabilized,2.0072834999991755,True,False,False,False,False,,False,False,False,False,False,0.0,0.0,False,,0.0,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,4,28.89
669,https://contabo.de/,contabo.de,Technology & Computing,United States of America,True,https://my.contabo.com/account/login,contabo.com,True,True,False,iframe_same_origin,True,True,stabilized,2.008314540998981,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,2,22.34
670,https://degoo.com/,degoo.com,Technology & Computing,Sweden,True,https://degoo.com/me/login,degoo.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0072813330007193,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,5,24.29
671,https://delinea.com/,delinea.com,Technology & Computing,United States of America,True,https://community.delinea.com/private/login,delinea.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0065581659982854,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,3,38.43
672,https://directnic.com,directnic.com,Business,United States of America,True,https://directnic.com/account/login,directnic.com,False,True,False,iframe_same_origin,True,True,stabilized,2.008822291998513,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,2,27.67
673,https://domeneshop.no/,domeneshop.no,Business,Norway,True,https://domene.shop/login,domene.shop,True,False,False,iframe_same_origin,False,True,stabilized,2.0086506670013478,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,1,31.25
674,https://dynadot.com/,dynadot.com,Business,United States of America,True,https://www.dynadot.com/,dynadot.com,False,True,False,iframe_same_origin,True,True,stabilized,2.009940457999619,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,2,35.11
675,https://easy.gr/,easy.gr,Technology & Computing,Germany,True,https://easy.gr/el/cp/login,easy.gr,False,True,False,iframe_same_origin,True,True,stabilized,2.008933834000345,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,4,49.21
676,https://easydns.com,easydns.com,Business,Canada,True,https://cp.easydns.com/login.php,easydns.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0086703750021115,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,2,29.43
677,https://fabulous.com,fabulous.com,Business,United States of America,True,https://fabulous.com/account/login,fabulous.com,False,True,False,iframe_same_origin,True,True,stabilized,2.007608166000864,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,2,26.33
678,https://fleep.io,fleep.io,Technology & Computing,Ireland,True,https://fleep.io/login,fleep.io,False,True,False,iframe_same_origin,True,True,stabilized,2.0078613750010845,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,3,23.17
679,https://flipboard.com,flipboard.com,Society,United States of America,True,https://flipboard.com/login,flipboard.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0089215410007455,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,1,30.1
680,https://frontapp.com,frontapp.com,Technology & Computing,United States of America,True,https://app.frontapp.com/signin,frontapp.com,False,True,False,iframe_same_origin,True,True,stabilized,2.007928625000204,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,2,24.6
681,https://gamesplanet.com/,gamesplanet.com,Hobbies & Interests,France,True,https://fr.gamesplanet.com/search?av=rel&pr=5&s=cached_saving&t=game%2Bgame_special,gamesplanet.com,False,True,False,iframe_same_origin,True,True,stabilized,2.008447708998574,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,3,23.72
682,https://getprismm.com/,getprismm.com,Personal Finance,United States of America,True,https://app.getprismm.com/session/new,getprismm.com,False,True,False,iframe_same_origin,True,True,stabilized,2.008238833001087,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,2,23.19
683,https://glesys.com/,glesys.com,Technology & Computing,Sweden,True,https://cloud.glesys.com/login,glesys.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0070493339990207,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,2,35.43
684,https://gocardless.com/,gocardless.com,Personal Finance,United States of America,True,https://manage.gocardless.com/sign-in?redirect=%2F,gocardless.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0075985830007994,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,3,26.19
685,https://gogetssl.com/,gogetssl.com,Technology & Computing,Germany,True,https://my.gogetssl.com/en/,gogetssl.com,False,True,False,iframe_same_origin,True,True,stabilized,2.007287666998309,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,2,39.48
686,https://hootsuite.com,hootsuite.com,Society,United States of America,True,https://hootsuite.com/signin?redirect=%2Fauth%2Fauthorize%3Fclient_id%3DL7xyc64mrnDagD0czSfb%26nonce%3D8d062bf17053c80284afc7e54c1f0afd65c5bf289d5c95838ef6983e4d6ebb61%26redirect_uri%3Dhttps%253A%252F%252Fhootsuite.com%252Flogin%26response_type%3Dcode%26scope%3Dopenid%26state%3D89347bb23a645278522a8cfd5dd8001ca6b244aa6898972d5af26a6dbaf33f55&oauth2Authorize=0,hootsuite.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0061283750001166,True,False,False,False,False,,False,False,False,False,False,0.0,0.0,False,,0.0,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,1,37.44
687,https://hostus.us,hostus.us,Technology & Computing,United States of America,True,https://my.hostus.us/login,hostus.us,False,True,False,iframe_same_origin,True,True,stabilized,2.0080623750000086,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,1,52.07
688,https://id.nintendo.net/,id.nintendo.net,Hobbies & Interests,Netherlands,True,https://id.nintendo.net/login,nintendo.net,False,True,False,iframe_same_origin,True,True,stabilized,2.0064912920024653,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,2,21.68
689,https://kinsta.com,kinsta.com,Technology & Computing,United States of America,True,https://my.kinsta.com/login/?lang=en,kinsta.com,False,True,False,iframe_same_origin,True,True,stabilized,2.008768792002229,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,3,30.3
690,https://lobste.rs/,lobste.rs,Society,United States of America,True,https://lobste.rs/login,lobste.rs,False,True,False,iframe_same_origin,True,True,stabilized,2.0064758750013425,True,False,False,False,False,,False,False,False,False,False,0.0,0.0,False,,0.0,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,2,21.38
691,https://login.threatsim.com,login.threatsim.com,Technology & Computing,United States of America,True,https://login.threatsim.com/users/sign_in,threatsim.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0072446669983037,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,1,18.19
692,https://mail.tim.it/,mail.tim.it,Technology & Computing,Italy,True,https://api.webmail.tim.it/auth/oauth/v2/authorize/login?action=display&sessionData=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJyZXF1ZXN0X3BhcmFtZXRlcnMiOnsiY2xpZW50X2lkIjoiNWI4MTZjNGUtMzI1NC00Mjk5LTk2YmUtMzhkZjk5OThiYTEzIn0sImlhdCI6MTc3NDI2MDQ1MiwianRpIjoiNTQyMTU1YmYtZjRjNy00NTMyLWE0YzYtNjI0MjAyMmI3OWEwIn0.tW9d3CK4lZP6ur33I6E5JFwqYNlNLpKdkNwnnmOYNec&redirect_uri=https://api.webmail.tim.it/auth/consent/custom/redirecturi&scope=openid%20mail_alice&state=null&response_type=code&client_id=5b816c4e-3254-4299-96be-38df9998ba13,tim.it,False,False,False,iframe_same_origin,False,True,stabilized,2.0076103749997856,True,False,False,False,False,,False,False,False,False,False,0.0,0.0,False,,0.0,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,1,32.81
693,https://metaname.net/,metaname.net,Business,New Zealand,True,https://metaname.net/public/front_desk,metaname.net,False,True,False,iframe_same_origin,True,True,stabilized,2.008120083999529,True,False,False,False,False,,False,False,False,False,False,0.0,0.0,False,,0.0,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,3,24.67
694,https://money.yodlee.com/,money.yodlee.com,Personal Finance,United States of America,True,https://money.yodlee.com/pfm3/home,yodlee.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0070078749995446,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,1,18.95
695,https://mxroute.com/,mxroute.com,Technology & Computing,United States of America,True,https://management.mxroute.com/login,mxroute.com,False,True,False,iframe_same_origin,True,True,stabilized,2.007762917000946,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,2,30.5
696,https://my.cigna.com,my.cigna.com,Health & Fitness,United States of America,True,https://my.cigna.com/web/public/guest,cigna.com,False,False,False,iframe_same_origin,False,True,stabilized,2.0073587500010035,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,1,28.87
697,https://netcup.eu/,netcup.eu,Technology & Computing,Germany,True,https://www.customercontrolpanel.de/?login_language=en-US,customercontrolpanel.de,True,True,False,iframe_same_origin,True,True,stabilized,2.007894041998952,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,2,27.13
698,https://osu.ppy.sh,osu.ppy.sh,Hobbies & Interests,Australia,True,https://osu.ppy.sh/,ppy.sh,False,True,False,iframe_same_origin,True,True,stabilized,2.0081053749963758,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,3,34.17
699,https://otis.com,otis.com,Home & Garden,United States of America,True,https://eservice.otis.com/centralregistration/sso/ssologin.aspx?clid=72,otis.com,False,True,False,iframe_same_origin,True,True,stabilized,2.008154957999068,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,1,30.16
700,https://packagist.org,packagist.org,Technology & Computing,Czech Republic,True,https://packagist.org/login/,packagist.org,False,True,False,iframe_same_origin,True,True,stabilized,2.006763500001398,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,3,21.77
701,https://paidy.com/,paidy.com,Personal Finance,United States of America,True,https://merchant.paidy.com/login,paidy.com,False,False,False,iframe_same_origin,False,True,stabilized,2.0077113329971326,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,0,30.19
702,https://partnersfcu.org/,partnersfcu.org,Personal Finance,United States of America,True,https://www.partnersfcu.org/,partnersfcu.org,False,True,False,iframe_same_origin,True,True,stabilized,2.006376792000083,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,1,37.03
703,https://picarto.tv/,picarto.tv,Arts & Entertainment,Germany,True,https://picarto.tv/explore/shop/johntaro/alvinus-2015-artbook-by-johntaro-nsfw,picarto.tv,False,True,False,iframe_same_origin,True,True,stabilized,2.0083159170026192,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,3,26.11
704,https://plurk.com,plurk.com,Society,Taiwan,True,https://www.plurk.com/login?r=,plurk.com,False,True,False,iframe_same_origin,True,True,stabilized,2.006112792005297,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,1,29.72
705,https://pointhq.com/,pointhq.com,Business,United States of America,True,https://id.heroku.com/login,heroku.com,True,True,False,iframe_same_origin,True,True,stabilized,2.0073372080005356,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,3,33.54
706,https://pypi.org/,pypi.org,Technology & Computing,United States of America,True,https://pypi.org/account/login/?next=https%3A%2F%2Fpypi.org%2F,pypi.org,False,True,False,iframe_same_origin,True,True,stabilized,2.007052165994537,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,3,22.41
707,https://readthedocs.org,readthedocs.org,Technology & Computing,United States of America,True,https://app.readthedocs.org/accounts/login/,readthedocs.org,False,True,False,iframe_same_origin,True,True,stabilized,2.0067458749981597,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,6,46.08
708,https://register4less.com/,register4less.com,Business,Canada,True,https://register4less.com/,register4less.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0075738330051536,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,3,24.01
709,https://report-uri.com,report-uri.com,Technology & Computing,United States of America,True,https://report-uri.com/login,report-uri.com,False,True,False,iframe_same_origin,True,True,stabilized,2.006061250001949,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,3,25.24
710,https://robertsspaceindustries.com/,robertsspaceindustries.com,Hobbies & Interests,United States of America,False,https://robertsspaceindustries.com/en/,robertsspaceindustries.com,False,True,False,iframe_same_origin,False,False,none,False,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,cmp_blocking,3,87.6
711,https://runbox.com/,runbox.com,Technology & Computing,Norway,True,https://runbox.com/app/login,runbox.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0076590000026044,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,2,24.87
712,https://runsignup.com/,runsignup.com,Health & Fitness,United States of America,True,https://runsignup.com/Login?sso_verified=T,runsignup.com,False,True,False,iframe_same_origin,True,True,stabilized,2.006225709003047,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,1,24.61
713,https://safecu.org,safecu.org,Personal Finance,United States of America,True,https://www.safecu.org/privacy-statement,safecu.org,False,True,False,iframe_same_origin,True,True,stabilized,2.00780333300645,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,2,32.64
714,https://sourceforge.net/,sourceforge.net,Technology & Computing,United States of America,True,https://sourceforge.net/auth/,sourceforge.net,False,True,False,iframe_same_origin,True,True,stabilized,2.007503500004532,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,1,30.15
715,https://standardbank.co.za,standardbank.co.za,Personal Finance,South Africa,True,https://merchantonline.standardbank.co.za/MerchantPortal/MerchantPortal/MerchAuthentication/Login,co.za,False,True,False,iframe_same_origin,True,True,stabilized,2.0083739170004264,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,2,90.99
716,https://statuscake.com/,statuscake.com,Technology & Computing,United Kingdom,True,https://app.statuscake.com/Try/trial.php?Plan=Superior,statuscake.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0085882089988445,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,5,23.44
717,https://storedsafe.com/,storedsafe.com,Technology & Computing,Sweden,True,https://tracker.storedsafe.com/account/register,storedsafe.com,False,True,False,iframe_same_origin,True,True,stabilized,2.0079791669995757,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,3,22.81
718,https://synergywholesale.com/,synergywholesale.com,Business,Australia,True,https://manage.synergywholesale.com/,synergywholesale.com,False,False,False,iframe_same_origin,False,True,stabilized,2.007274083000084,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,2,36.84
719,https://taiga.io,taiga.io,Technology & Computing,Norway,True,https://tree.taiga.io/login,taiga.io,False,True,False,iframe_same_origin,True,True,stabilized,2.006857874999696,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,1,29.07
720,https://thriva.co,thriva.co,Health & Fitness,United Kingdom,True,https://thriva.co/login,thriva.co,False,True,False,iframe_same_origin,True,True,stabilized,2.0064728340003057,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,4,29.11
721,https://torguard.net/clientarea.php,torguard.net,Technology & Computing,United States of America,True,https://torguard.net/clientarea.php/login,torguard.net,False,True,False,iframe_same_origin,True,True,stabilized,2.008575332998589,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,2,23.1
722,https://toyota.be,toyota.be,Automotive,Belgium,True,https://nl.toyota.be/#/sso/login,toyota.be,False,False,False,iframe_same_origin,False,True,stabilized,2.0093525409974973,True,False,False,False,False,,False,False,False,False,False,False,False,False,,False,False,False,False,password_only,0.15,Password-only authentication detected (no FIDO2 or OTP).,False,,real_login_page,0,57.51
